,1a,2a,3a,4a,3b
2020-06-02,9.63265,9.46939,9.64052,9.48956,24.09901
2020-06-03,9.48971,9.42076,9.56936,9.49175,23.82833
2020-06-04,9.49179,9.29974,9.51363,9.33104,23.9269
2020-06-05,9.3311,9.23836,9.33716,9.27806,23.73
2020-06-06,9.3311,9.23836,9.33716,9.27806,23.73
2020-06-07,9.3311,9.23836,9.33716,9.27806,23.73
2020-06-08,9.27817,9.21057,9.30706,9.26577,23.63186
2020-06-09,9.26577,9.2471,9.42195,9.25648,23.72884
2020-06-10,9.25645,9.19422,9.3763,9.36568,23.49313
2020-06-11,9.36576,9.31147,9.68855,9.6297,23.69907
2020-06-12,9.62972,9.50535,9.72552,9.67846,23.85506
2020-06-13,9.62972,9.50535,9.72552,9.67846,23.85506
2020-06-14,9.62972,9.50535,9.72552,9.67846,23.85506
2020-06-15,9.67848,9.45427,9.80953,9.47754,23.9294
2020-06-16,9.47757,9.44744,9.63842,9.59975,23.7197
2020-06-17,9.59975,9.49436,9.6008,9.51671,23.75183
2020-06-18,9.51673,9.43698,9.57332,9.51944,23.86314
2020-06-19,9.51953,9.4875,9.71379,9.62287,23.8813
2020-06-20,9.51953,9.4875,9.71379,9.62287,23.8813
2020-06-21,9.51953,9.4875,9.71379,9.62287,23.8813
2020-06-22,9.62288,9.549,9.68263,9.60331,23.81817
2020-06-23,9.60331,9.45712,9.6282,9.49975,23.68534
2020-06-24,9.49974,9.47081,9.70716,9.69078,23.7841
2020-06-25,9.69069,9.62555,9.73705,9.64766,23.98793
2020-06-26,9.64766,9.63848,9.75206,9.68034,23.93365
2020-06-27,9.64766,9.63848,9.75206,9.68034,23.93365
2020-06-28,9.64766,9.63848,9.75206,9.68034,23.93365
2020-06-29,9.68034,9.64447,9.71179,9.67329,23.88159
2020-06-30,9.67329,9.50125,9.76799,9.61481,23.959
2020-07-01,9.61481,9.48816,9.63041,9.4922,23.83634
2020-07-02,9.4922,9.4346,9.5675,9.51812,23.68761
2020-07-03,9.5178,9.42365,9.54278,9.4304,23.75887
2020-07-04,9.5178,9.42365,9.54278,9.4304,23.75887
2020-07-05,9.5178,9.42365,9.54278,9.4304,23.75887
2020-07-06,9.43041,9.34664,9.43175,9.39547,23.66204
2020-07-07,9.39547,9.3545,9.49735,9.46809,23.73217
2020-07-08,9.46807,9.34469,9.51522,9.35013,23.78117
2020-07-09,9.35013,9.33709,9.50259,9.48954,23.66897
2020-07-10,9.48937,9.39458,9.54495,9.404,23.73693
2020-07-11,9.48937,9.39458,9.54495,9.404,23.73693
2020-07-12,9.48937,9.39458,9.54495,9.404,23.73693
2020-07-13,9.40402,9.35156,9.47356,9.46481,23.63885
2020-07-14,9.46485,9.34191,9.48155,9.36282,23.56677
2020-07-15,9.36278,9.25733,9.37062,9.31304,23.39546
2020-07-16,9.31306,9.2485,9.3493,9.28781,23.46047
2020-07-17,9.28781,9.25152,9.3139,9.30001,23.45099
2020-07-18,9.28781,9.25152,9.3139,9.30001,23.45099
2020-07-19,9.28781,9.25152,9.3139,9.30001,23.45099
2020-07-20,9.29999,9.19232,9.30273,9.20937,23.33483
2020-07-21,9.2094,9.0629,9.22703,9.09442,23.28693
2020-07-22,9.09444,9.08316,9.18113,9.15565,22.94123
2020-07-23,9.15565,9.10163,9.23608,9.20158,22.8413
2020-07-24,9.20167,9.06549,9.25738,9.08241,22.71753
2020-07-25,9.20167,9.06549,9.25738,9.08241,22.71753
2020-07-26,9.20167,9.06549,9.25738,9.08241,22.71753
2020-07-27,9.08242,9.04476,9.13591,9.1272,22.4352
2020-07-28,9.12724,8.99705,9.15135,9.10857,22.43383
2020-07-29,9.10863,9.00386,9.11707,9.03663,22.42741
2020-07-30,9.03663,9.03503,9.16896,9.04945,22.39387
2020-07-31,9.04945,9.01122,9.13759,9.1204,22.3393
2020-08-01,9.04945,9.01122,9.13759,9.1204,22.3393
2020-08-02,9.04945,9.01122,9.13759,9.1204,22.3393
2020-08-03,9.12058,9.09018,9.17606,9.12613,22.4912
2020-08-04,9.12613,9.06746,9.16664,9.07553,22.37503
2020-08-05,9.07545,8.91561,9.09333,8.9414,22.14074
2020-08-06,8.94142,8.89716,9.03339,9.03266,22.29137
2020-08-07,9.03264,8.97444,9.07761,9.02973,22.42187
2020-08-08,9.03264,8.97444,9.07761,9.02973,22.42187
2020-08-09,9.03264,8.97444,9.07761,9.02973,22.42187
2020-08-10,9.02974,8.99061,9.05794,8.99671,22.34962
2020-08-11,8.99673,8.92877,9.04436,9.0351,22.35743
2020-08-12,9.0351,8.9044,9.04826,8.91341,22.33809
2020-08-13,8.91343,8.84903,8.92167,8.88636,22.15934
2020-08-14,8.88633,8.85917,8.94953,8.86993,22.16467
2020-08-15,8.88633,8.85917,8.94953,8.86993,22.16467
2020-08-16,8.88633,8.85917,8.94953,8.86993,22.16467
2020-08-17,8.86992,8.81708,8.88615,8.82875,22.0915
2020-08-18,8.82875,8.7902,8.85835,8.84348,22.0053
2020-08-19,8.84362,8.8168,8.93232,8.91928,22.04999
2020-08-20,8.91924,8.86787,9.0151,8.90165,22.08756
2020-08-21,8.9018,8.88679,9.062,8.99574,22.19547
2020-08-22,8.9018,8.88679,9.062,8.99574,22.19547
2020-08-23,8.9018,8.88679,9.062,8.99574,22.19547
2020-08-24,8.99566,8.95603,9.0195,8.97599,22.14065
2020-08-25,8.97596,8.92443,8.9914,8.96918,22.16365
2020-08-26,8.96918,8.85256,8.98512,8.874,22.30986
2020-08-27,8.87399,8.83219,8.97226,8.86656,22.34266
2020-08-28,8.86657,8.74468,8.87295,8.7833,22.15719
2020-08-29,8.86657,8.74468,8.87295,8.7833,22.15719
2020-08-30,8.86657,8.74468,8.87295,8.7833,22.15719
2020-08-31,8.7833,8.66357,8.81098,8.67508,22.04247
2020-09-01,8.67512,8.64505,8.78733,8.77521,22.07443
2020-09-02,8.77522,8.75504,8.87362,8.86809,22.28854
2020-09-03,8.86809,8.85989,8.97071,8.91383,22.35548
2020-09-04,8.91383,8.86779,9.00323,8.91288,22.4766
2020-09-05,8.91383,8.86779,9.00323,8.91288,22.4766
2020-09-06,8.91383,8.86779,9.00323,8.91288,22.4766
2020-09-07,8.91289,8.89754,8.95835,8.95475,22.48367
2020-09-08,8.95476,8.91385,9.17761,9.14901,22.55183
2020-09-09,9.14902,8.9904,9.17955,9.01194,22.5813
2020-09-10,9.01187,8.92569,9.09556,9.04644,22.50897
2020-09-11,9.04646,8.99987,9.07299,9.01565,22.47946
2020-09-12,9.04646,8.99987,9.07299,9.01565,22.47946
2020-09-13,9.04646,8.99987,9.07299,9.01565,22.47946
2020-09-14,9.01565,8.98203,9.05247,9.01349,22.4782
2020-09-15,9.01349,8.98689,9.05676,9.0135,22.61762
2020-09-16,9.0135,8.9686,9.13024,9.09974,22.77921
2020-09-17,9.09964,8.99647,9.11941,9.04505,22.75506
2020-09-18,9.04505,9.01561,9.10029,9.06641,22.60925
2020-09-19,9.04505,9.01561,9.10029,9.06641,22.60925
2020-09-20,9.04505,9.01561,9.10029,9.06641,22.60925
2020-09-21,9.06643,9.06089,9.33335,9.28227,23.20454
2020-09-22,9.28231,9.27925,9.39607,9.37792,23.2091
2020-09-23,9.37792,9.35873,9.51425,9.51389,23.147
2020-09-24,9.51393,9.46778,9.59485,9.49003,23.32899
2020-09-25,9.48993,9.4785,9.61442,9.54824,23.38583
2020-09-26,9.48993,9.4785,9.61442,9.54824,23.38583
2020-09-27,9.48993,9.4785,9.61442,9.54824,23.38583
2020-09-28,9.54825,9.44301,9.57739,9.47604,23.3805
2020-09-29,9.47605,9.37413,9.50537,9.43317,23.34224
2020-09-30,9.43311,9.29246,9.4941,9.29995,23.2806
2020-10-01,9.29995,9.24856,9.35963,9.34804,23.03663
2020-10-02,9.34801,9.25517,9.40353,9.25864,23.2055
2020-10-03,9.34801,9.25517,9.40353,9.25864,23.2055
2020-10-04,9.34801,9.25517,9.40353,9.25864,23.2055
2020-10-05,9.25855,9.17137,9.303,9.19411,23.15432
2020-10-06,9.19411,9.178,9.37696,9.3617,23.05196
2020-10-07,9.36206,9.26957,9.36218,9.28752,23.0717
2020-10-08,9.28748,9.22993,9.30221,9.23475,23.14849
2020-10-09,9.23475,9.10851,9.25005,9.14087,23.10254
2020-10-10,9.23475,9.10851,9.25005,9.14087,23.10254
2020-10-11,9.23475,9.10851,9.25005,9.14087,23.10254
2020-10-12,9.14092,9.11454,9.18269,9.17306,23.04993
2020-10-13,9.17309,9.12682,9.25208,9.2326,23.33405
2020-10-14,9.23262,9.18035,9.2724,9.24788,23.40649
2020-10-15,9.24792,9.23995,9.40999,9.3716,23.41852
2020-10-16,9.3716,9.30977,9.3901,9.37418,23.3778
2020-10-17,9.3716,9.30977,9.3901,9.37418,23.3778
2020-10-18,9.3716,9.30977,9.3901,9.37418,23.3778
2020-10-19,9.37417,9.26766,9.38047,9.33215,23.3535
2020-10-20,9.33212,9.23263,9.35332,9.2355,23.18975
2020-10-21,9.23547,9.17679,9.25614,9.24889,23.00462
2020-10-22,9.24894,9.1974,9.27843,9.26257,23.07273
2020-10-23,9.26264,9.17405,9.29486,9.2698,23.08477
2020-10-24,9.26264,9.17405,9.29486,9.2698,23.08477
2020-10-25,9.26264,9.17405,9.29486,9.2698,23.08477
2020-10-26,9.26967,9.21183,9.32104,9.22987,23.12997
2020-10-27,9.22989,9.12458,9.24719,9.19267,23.21976
2020-10-28,9.19267,9.16088,9.38417,9.3358,23.45233
2020-10-29,9.3357,9.30973,9.59493,9.51028,23.49297
2020-10-30,9.51025,9.45738,9.5986,9.57229,23.48103
2020-10-31,9.51025,9.45738,9.5986,9.57229,23.48103
2020-11-01,9.51025,9.45738,9.5986,9.57229,23.48103
2020-11-02,9.57235,9.51972,9.6074,9.57514,23.4574
2020-11-03,9.57552,9.30196,9.58797,9.45993,23.2377
2020-11-04,9.45947,9.28599,9.57079,9.31193,23.2537
2020-11-05,9.3119,9.13559,9.33149,9.22985,22.89223
2020-11-06,9.2298,9.09491,9.23451,9.10839,22.5726
2020-11-07,9.2298,9.09491,9.23451,9.10839,22.5726
2020-11-08,9.2298,9.09491,9.23451,9.10839,22.5726
2020-11-09,9.10833,8.96358,9.1548,9.03269,22.458
2020-11-10,9.03272,8.97542,9.04654,8.98393,22.4904
2020-11-11,8.98392,8.96157,9.11873,9.11524,22.5228
2020-11-12,9.11538,9.06692,9.19073,9.18621,22.52088
2020-11-13,9.18614,9.10851,9.18881,9.11337,22.49598
2020-11-14,9.18614,9.10851,9.18881,9.11337,22.49598
2020-11-15,9.18614,9.10851,9.18881,9.11337,22.49598
2020-11-16,9.11342,9.02333,9.12431,9.06647,22.34245
2020-11-17,9.06644,9.02511,9.09275,9.05469,22.36903
2020-11-18,9.05497,8.97666,9.05954,9.02349,22.30307
2020-11-19,9.02349,8.97694,9.09307,8.98165,22.32732
2020-11-20,8.98168,8.96581,9.03005,8.98717,22.2418
2020-11-21,8.98168,8.96581,9.03005,8.98717,22.2418
2020-11-22,8.98168,8.96581,9.03005,8.98717,22.2418
2020-11-23,8.98713,8.96295,9.09055,8.99798,22.32195
2020-11-24,8.99799,8.87462,9.02083,8.87926,22.18791
2020-11-25,8.87928,8.80816,8.91484,8.82839,22.06045
2020-11-26,8.82838,8.81332,8.90251,8.86299,22.00902
2020-11-27,8.863,8.8035,8.86904,8.8415,21.99307
2020-11-28,8.863,8.8035,8.86904,8.8415,21.99307
2020-11-29,8.863,8.8035,8.86904,8.8415,21.99307
2020-11-30,8.84147,8.78174,8.9036,8.86361,22.01457
2020-12-01,8.86361,8.79468,8.88032,8.81059,21.95506
2020-12-02,8.81069,8.77951,8.89541,8.79477,21.91852
2020-12-03,8.79477,8.71441,8.84609,8.7597,21.85136
2020-12-04,8.75969,8.7376,8.80872,8.80608,21.8532
2020-12-05,8.75969,8.7376,8.80872,8.80608,21.8532
2020-12-06,8.75969,8.7376,8.80872,8.80608,21.8532
2020-12-07,8.80608,8.69593,8.91858,8.73338,21.96793
2020-12-08,8.73338,8.71833,8.79061,8.71848,21.8954
2020-12-09,8.71844,8.68788,8.85375,8.80547,21.81663
2020-12-10,8.80547,8.74464,8.84789,8.7517,21.78673
2020-12-11,8.75178,8.74409,8.86939,8.78245,21.78188
2020-12-12,8.75178,8.74409,8.86939,8.78245,21.78188
2020-12-13,8.75178,8.74409,8.86939,8.78245,21.78188
2020-12-14,8.78254,8.6895,8.78692,8.75047,21.72729
2020-12-15,8.75041,8.68346,8.7543,8.7128,21.74046
2020-12-16,8.71287,8.61994,8.72848,8.62613,21.64259
2020-12-17,8.62618,8.54992,8.63689,8.60273,21.4189
2020-12-18,8.60275,8.56484,8.70193,8.68548,21.44621
2020-12-19,8.60275,8.56484,8.70193,8.68548,21.44621
2020-12-20,8.60275,8.56484,8.70193,8.68548,21.44621
2020-12-21,8.68548,8.60661,8.86677,8.64596,21.71669
2020-12-22,8.64606,8.63395,8.75714,8.72775,21.66222
2020-12-23,8.72802,8.60477,8.73799,8.61444,21.67687
2020-12-24,8.61444,8.59806,8.64522,8.62792,21.6041
2020-12-27,8.61444,8.59806,8.64522,8.62792,21.6041
2020-12-28,8.60916,8.57873,8.68906,8.60012,21.5921
2020-12-29,8.60015,8.56301,8.64282,8.56909,21.50553
2020-12-30,8.56906,8.51007,8.60343,8.54145,21.37929
2020-12-31,8.54147,8.50523,8.5914,8.56701,21.48207
2021-01-01,8.54147,8.50523,8.5914,8.56701,21.48207
2021-01-02,8.54147,8.50523,8.5914,8.56701,21.48207
2021-01-03,8.54147,8.50523,8.5914,8.56701,21.48207
2021-01-04,8.54301,8.47303,8.58299,8.518,21.41543
2021-01-05,8.51788,8.44378,8.55666,8.46533,21.40167
2021-01-06,8.46529,8.38675,8.46696,8.40539,21.3322
2021-01-07,8.40539,8.38973,8.47222,8.42616,21.4161
2021-01-08,8.42621,8.36066,8.52351,8.51683,21.4961
2021-01-09,8.42621,8.36066,8.52351,8.51683,21.4961
2021-01-10,8.42621,8.36066,8.52351,8.51683,21.4961
2021-01-11,8.51681,8.48202,8.58627,8.54345,21.64977
2021-01-12,8.54353,8.41711,8.55298,8.42764,21.5973
2021-01-13,8.42761,8.42365,8.51435,8.4607,21.55637
2021-01-14,8.46072,8.43457,8.52408,8.48043,21.62345
2021-01-15,8.48042,8.47714,8.58999,8.58492,21.68587
2021-01-16,8.48042,8.47714,8.58999,8.58492,21.68587
2021-01-17,8.48042,8.47714,8.58999,8.58492,21.68587
2021-01-18,8.58491,8.54306,8.64418,8.55546,21.72827
2021-01-19,8.55546,8.5048,8.57076,8.51541,21.62097
2021-01-20,8.51539,8.44957,8.54101,8.45955,21.61677
2021-01-21,8.4595,8.38185,8.4775,8.41634,21.55981
2021-01-22,8.4162,8.41494,8.50585,8.47514,21.51157
2021-01-23,8.4162,8.41494,8.50585,8.47514,21.51157
2021-01-24,8.4162,8.41494,8.50585,8.47514,21.51157
2021-01-25,8.47509,8.44885,8.59803,8.57574,21.57063
2021-01-26,8.57572,8.50991,8.62371,8.55613,21.6463
2021-01-27,8.55607,8.53793,8.69897,8.67719,21.61
2021-01-28,8.67716,8.57005,8.72836,8.64836,21.61397
2021-01-29,8.64834,8.48448,8.65619,8.56272,21.57003
2021-01-30,8.64834,8.48448,8.65619,8.56272,21.57003
2021-01-31,8.64834,8.48448,8.65619,8.56272,21.57003
2021-02-01,8.56276,8.5441,8.62026,8.5671,21.52563
2021-02-02,8.56687,8.54691,8.65051,8.59375,21.56385
2021-02-03,8.59375,8.559,8.63428,8.60131,21.60307
2021-02-04,8.60128,8.59157,8.65206,8.64232,21.6564
2021-02-05,8.64213,8.50835,8.64459,8.52762,21.60043
2021-02-06,8.64213,8.50835,8.64459,8.52762,21.60043
2021-02-07,8.64213,8.50835,8.64459,8.52762,21.60043
2021-02-08,8.52749,8.46877,8.54941,8.47369,21.4485
2021-02-09,8.47367,8.42668,8.49145,8.44037,21.30316
2021-02-10,8.44038,8.40521,8.47711,8.4554,21.3482
2021-02-11,8.45535,8.43651,8.50486,8.49414,21.29512
2021-02-12,8.49394,8.41762,8.51519,8.42196,21.3123
2021-02-13,8.49394,8.41762,8.51519,8.42196,21.3123
2021-02-14,8.49394,8.41762,8.51519,8.42196,21.3123
2021-02-15,8.42197,8.35338,8.43128,8.36589,21.22392
2021-02-16,8.36588,8.35563,8.48436,8.46275,21.38683
2021-02-17,8.46278,8.44003,8.54474,8.49935,21.5095
2021-02-18,8.49935,8.4334,8.5183,8.47583,21.51423
2021-02-19,8.47591,8.40275,8.48525,8.44936,21.41927
2021-02-20,8.47591,8.40275,8.48525,8.44936,21.41927
2021-02-21,8.47591,8.40275,8.48525,8.44936,21.41927
2021-02-22,8.44935,8.43412,8.53837,8.45694,21.4638
2021-02-23,8.45693,8.42666,8.53535,8.46555,21.3574
2021-02-24,8.4656,8.35275,8.48042,8.37037,21.48606
2021-02-25,8.37045,8.31383,8.5498,8.5399,21.61509
2021-02-26,8.54001,8.49458,8.67367,8.62521,21.6927
2021-02-27,8.54001,8.49458,8.67367,8.62521,21.6927
2021-02-28,8.54001,8.49458,8.67367,8.62521,21.6927
2021-03-01,8.62519,8.52854,8.6616,8.59504,21.7865
2021-03-02,8.59507,8.44872,8.62729,8.46847,21.85673
2021-03-03,8.46849,8.43482,8.52272,8.50482,21.74073
2021-03-04,8.50484,8.45426,8.61711,8.59543,21.96258
2021-03-05,8.59544,8.50648,8.63087,8.54149,22.15395
2021-03-06,8.59544,8.50648,8.63087,8.54149,22.15395
2021-03-07,8.59544,8.50648,8.63087,8.54149,22.15395
2021-03-08,8.54147,8.5035,8.60865,8.51549,22.30073
2021-03-09,8.51549,8.44281,8.53721,8.49015,22.27117
2021-03-10,8.49004,8.40105,8.51016,8.42099,22.1003
2021-03-11,8.42089,8.37703,8.47796,8.42854,21.97363
2021-03-12,8.42857,8.3964,8.49038,8.42856,22.02129
2021-03-13,8.42857,8.3964,8.49038,8.42856,22.02129
2021-03-14,8.42857,8.3964,8.49038,8.42856,22.02129
2021-03-15,8.42856,8.40957,8.51175,8.45505,21.99133
2021-03-16,8.45504,8.43813,8.49844,8.48559,22.01087
2021-03-17,8.48567,8.37649,8.5151,8.42373,21.99627
2021-03-18,8.42376,8.38421,8.53773,8.51722,21.9911
2021-03-19,8.51735,8.45855,8.61007,8.54483,22.01343
2021-03-20,8.51735,8.45855,8.61007,8.54483,22.01343
2021-03-21,8.51735,8.45855,8.61007,8.54483,22.01343
2021-03-22,8.54479,8.46746,8.59273,8.52366,21.97263
2021-03-23,8.52379,8.49657,8.66644,8.65495,22.13183
2021-03-24,8.65494,8.55335,8.67922,8.59122,22.272
2021-03-25,8.59123,8.57484,8.66694,8.60738,22.2611
2021-03-26,8.60738,8.55792,8.61718,8.59447,22.21163
2021-03-27,8.60738,8.55792,8.61718,8.59447,22.21163
2021-03-28,8.60738,8.55792,8.61718,8.59447,22.21163
2021-03-29,8.59458,8.51894,8.61876,8.54253,22.21514
2021-03-30,8.54239,8.53244,8.58948,8.55424,22.3371
2021-03-31,8.55418,8.50205,8.55925,8.55561,22.3419
2021-04-01,8.55563,8.4933,8.58705,8.51734,22.29353
2021-04-02,8.51735,8.50958,8.54442,8.5303,22.231
2021-04-03,8.51735,8.50958,8.54442,8.5303,22.231
2021-04-04,8.51735,8.50958,8.54442,8.5303,22.231
2021-04-05,8.53032,8.47375,8.55135,8.50555,22.21453
2021-04-06,8.50541,8.4722,8.55237,8.49323,22.12545
2021-04-07,8.49323,8.43544,8.50389,8.46977,21.94839
2021-04-08,8.4697,8.44915,8.49443,8.46667,21.8192
2021-04-09,8.46666,8.46629,8.5311,8.50332,21.944
2021-04-10,8.46666,8.46629,8.5311,8.50332,21.944
2021-04-11,8.46666,8.46629,8.5311,8.50332,21.944
2021-04-12,8.50308,8.47022,8.53018,8.49422,21.9927
2021-04-13,8.4942,8.4572,8.56632,8.46067,21.92044
2021-04-14,8.46072,8.37114,8.46089,8.39793,21.7328
2021-04-15,8.39773,8.34743,8.40446,8.39346,21.71263
2021-04-16,8.39336,8.3522,8.42064,8.38859,21.7048
2021-04-17,8.39336,8.3522,8.42064,8.38859,21.7048
2021-04-18,8.39336,8.3522,8.42064,8.38859,21.7048
2021-04-19,8.38856,8.24378,8.39057,8.25037,21.6612
2021-04-20,8.25037,8.2362,8.38547,8.38359,21.57744
2021-04-21,8.38363,8.32601,8.39285,8.33294,21.60603
2021-04-22,8.33307,8.29405,8.39278,8.34033,21.55753
2021-04-23,8.34034,8.26859,8.34934,8.27376,21.5045
2021-04-24,8.34034,8.26859,8.34934,8.27376,21.5045
2021-04-25,8.34034,8.26859,8.34934,8.27376,21.5045
2021-04-26,8.27376,8.26659,8.31209,8.29763,21.42128
2021-04-27,8.29762,8.25683,8.31383,8.2878,21.48632
2021-04-28,8.2878,8.13325,8.29744,8.17522,21.53364
2021-04-29,8.17508,8.1613,8.23359,8.19517,21.38403
2021-04-30,8.19518,8.19425,8.32951,8.30975,21.51687
2021-05-01,8.19518,8.19425,8.32951,8.30975,21.51687
2021-05-02,8.19518,8.19425,8.32951,8.30975,21.51687
2021-05-03,8.30968,8.27243,8.33036,8.30161,21.52143
2021-05-04,8.30161,8.29969,8.36111,8.30726,21.57363
2021-05-05,8.30725,8.2956,8.36762,8.35677,21.5784
2021-05-06,8.35683,8.29501,8.36083,8.30227,21.49184
2021-05-07,8.30251,8.18421,8.31331,8.20952,21.33969
2021-05-08,8.30251,8.18421,8.31331,8.20952,21.33969
2021-05-09,8.30251,8.18421,8.31331,8.20952,21.33969
2021-05-10,8.20943,8.18983,8.28071,8.27143,21.11443
2021-05-11,8.27155,8.20238,8.30715,8.30613,21.13203
2021-05-12,8.30612,8.24653,8.34843,8.34405,21.21313
2021-05-13,8.34396,8.32041,8.42021,8.34952,21.2111
2021-05-14,8.34952,8.19475,8.35601,8.24577,21.08881
2021-05-15,8.34952,8.19475,8.35601,8.24577,21.08881
2021-05-16,8.34952,8.19475,8.35601,8.24577,21.08881
2021-05-17,8.24613,8.21865,8.2992,8.23878,21.0057
2021-05-18,8.23885,8.17424,8.24682,8.23326,20.8826
2021-05-19,8.23324,8.20465,8.33993,8.30494,20.95603
2021-05-20,8.30492,8.27432,8.35293,8.30874,20.9415
2021-05-21,8.30872,8.29784,8.41923,8.37686,20.9269
2021-05-22,8.30872,8.29784,8.41923,8.37686,20.9269
2021-05-23,8.30872,8.29784,8.41923,8.37686,20.9269
2021-05-24,8.37668,8.30706,8.3777,8.31905,20.8975
2021-05-25,8.31902,8.27165,8.3499,8.29422,20.7861
2021-05-26,8.29426,8.2748,8.38942,8.37621,20.87673
2021-05-27,8.37624,8.3249,8.38293,8.34762,20.89565
2021-05-28,8.34783,8.32227,8.38647,8.35243,20.9769
2021-05-29,8.34783,8.32227,8.38647,8.35243,20.9769
2021-05-30,8.34783,8.32227,8.38647,8.35243,20.9769
2021-05-31,8.35242,8.27673,8.38542,8.28546,20.93917
2021-06-01,8.28546,8.23965,8.32254,8.29628,20.8487
2021-06-02,8.29626,8.26805,8.3478,8.2899,20.9301
2021-06-03,8.28994,8.2854,8.39583,8.39097,21.0205
2021-06-04,8.39094,8.29102,8.40331,8.30164,21.04107
2021-06-05,8.39094,8.29102,8.40331,8.30164,21.04107
2021-06-06,8.39094,8.29102,8.40331,8.30164,21.04107
2021-06-07,8.30167,8.24854,8.3272,8.27309,20.93937
2021-06-08,8.27302,8.22195,8.28166,8.26012,20.89064
2021-06-09,8.26013,8.23402,8.28478,8.27724,20.8801
2021-06-10,8.27723,8.25501,8.34602,8.26087,20.93293
2021-06-11,8.26097,8.2515,8.36026,8.34613,20.99937
2021-06-12,8.26097,8.2515,8.36026,8.34613,20.99937
2021-06-13,8.26097,8.2515,8.36026,8.34613,20.99937
2021-06-14,8.34615,8.28675,8.3486,8.31792,21.00357
2021-06-15,8.3179,8.28585,8.34879,8.31108,21.03287
2021-06-16,8.31103,8.3089,8.49613,8.45997,21.2738
2021-06-17,8.46,8.44019,8.57078,8.53005,21.474
2021-06-18,8.53008,8.52951,8.70386,8.67842,21.58605
2021-06-19,8.53008,8.52951,8.70386,8.67842,21.58605
2021-06-20,8.53008,8.52951,8.70386,8.67842,21.58605
2021-06-21,8.67866,8.55691,8.71804,8.58517,21.57932
2021-06-22,8.58533,8.50152,8.61394,8.55364,21.51307
2021-06-23,8.55361,8.47865,8.56211,8.53603,21.37668
2021-06-24,8.53602,8.47737,8.54616,8.48583,21.35088
2021-06-25,8.48585,8.45021,8.50662,8.50171,21.36067
2021-06-26,8.48585,8.45021,8.50662,8.50171,21.36067
2021-06-27,8.48585,8.45021,8.50662,8.50171,21.36067
2021-06-28,8.50172,8.48358,8.54858,8.54426,21.43577
2021-06-29,8.54428,8.51808,8.58126,8.55668,21.47105
2021-06-30,8.55669,8.54301,8.62555,8.61448,21.52497
2021-07-01,8.61448,8.58289,8.63869,8.62533,21.56187
2021-07-02,8.62534,8.56346,8.67424,8.61095,21.67353
2021-07-03,8.62534,8.56346,8.67424,8.61095,21.67353
2021-07-04,8.62534,8.56346,8.67424,8.61095,21.67353
2021-07-05,8.61103,8.54725,8.63413,8.55012,21.58625
2021-07-06,8.55014,8.52269,8.72429,8.70822,21.71505
2021-07-07,8.70823,8.64712,8.75413,8.74392,21.91665
2021-07-08,8.7439,8.73889,8.81889,8.80014,21.90253
2021-07-09,8.8002,8.62914,8.80617,8.69714,21.87093
2021-07-10,8.8002,8.62914,8.80617,8.69714,21.87093
2021-07-11,8.8002,8.62914,8.80617,8.69714,21.87093
2021-07-12,8.69716,8.63806,8.73695,8.68106,21.73792
2021-07-13,8.68091,8.66884,8.78777,8.77163,21.77917
2021-07-14,8.77163,8.69699,8.80022,8.75947,21.8252
2021-07-15,8.75944,8.73065,8.84524,8.81011,21.68583
2021-07-16,8.81011,8.78684,8.87521,8.86781,21.65693
2021-07-17,8.81011,8.78684,8.87521,8.86781,21.65693
2021-07-18,8.81011,8.78684,8.87521,8.86781,21.65693
2021-07-19,8.86792,8.85866,8.96882,8.95756,21.801
2021-07-20,8.95764,8.94633,9.10388,9.02121,21.84677
2021-07-21,9.02121,8.85189,9.05531,8.8807,21.85773
2021-07-22,8.88052,8.77283,8.89221,8.84646,21.80087
2021-07-23,8.84649,8.82842,8.93587,8.8783,21.8413
2021-07-24,8.84649,8.82842,8.93587,8.8783,21.8413
2021-07-25,8.84649,8.82842,8.93587,8.8783,21.8413
2021-07-26,8.87817,8.78805,8.94425,8.81411,21.84637
2021-07-27,8.81418,8.81325,8.90658,8.87235,21.85483
2021-07-28,8.87221,8.77856,8.90242,8.78753,21.79679
2021-07-29,8.78759,8.71778,8.78982,8.75505,21.56631
